,Unnamed: 0,news_outlet,provenance,title,language,article_length,number_subheaders,forbidden_pattern,sentiment_score,author_person,author_organization
98,98,bild,https://www.bild.de/politik/inland/politik-inland/moria-zehn-deutsche-staedte-wollen-fluechtlinge-aufnehmen-72849430.bild.html,Moria: Zehn deutsche Städte wollen Flüchtlinge aufnehmen,de,291,0,False,-0.0275685936212539,,Bild.de
99,99,bild,https://www.bild.de/politik/ausland/politik-ausland/obdachlose-fluechtlinge-protestieren-auf-lesbos-polizei-setzt-traenengas-gegen-m-72871648.bild.html,Obdachlose Flüchtlinge protestieren auf Lesbos: Polizei setzt Tränengas gegen Migranten ein,de,310,0,False,-0.0197921246290206,,Bild.de
100,100,bild,https://www.bild.de/politik/ausland/politik-ausland/moria-zweites-feuer-im-fluechtlingscamp-ausgebrochen-tausende-fliehen-72829974.bild.html,Moria: Zweites Feuer im Flüchtlingscamp ausgebrochen – Tausende fliehen!,de,492,4,False,-0.0123671554028987," Liana Spyropoulou, zzt. auf Lesbos",
101,101,bild,https://www.bild.de/politik/ausland/politik-ausland/auf-der-griechischen-insel-lesbos-fluechtlings-hoelle-in-flammen-brandstiftung-72811512.bild.html,Flüchtlingslager Moria auf Lesbos in Flammen: Zum zweiten Mal alles verloren,de,555,0,False,-0.0230075884610414,Liana Spyropoulou (zzt. in AThen) und giorgos moutafis (zzt. in Moria),
102,102,bild,https://www.bild.de/politik/ausland/politik-ausland/brand-in-moria-erste-politiker-fordern-holt-die-fluechtlinge-nach-deutschland-72818000.bild.html,Brand in Moria: Erste Politiker fordern: Holt die Flüchtlinge nach Deutschland!,de,500,2,False,-0.4768306314945221,,Bild.de
103,103,bild,https://www.bild.de/regional/ruhrgebiet/ruhrgebiet-aktuell/reul-rechtsextremes-netzwerk-bei-nrw-polizisten-aufgedeckt-razzia-72933104.bild.html,Rechtsextremes Netzwerk bei NRW-Polizei aufgedeckt: Razzia gegen 29 Beamte,de,580,0,False,-0.0144730443134903,FRANK SCHNEIDER und Peter Poensgen ,Bild.de
104,104,bild,https://www.bild.de/politik/ausland/politik-ausland/auf-lesbos-erster-corona-fall-in-der-fluechtlings-hoelle-von-moria-72700406.bild.html,Auf Lesbos - Erster Corona-Fall in der Flüchtlings-Hölle von Moria,de,344,1,False,-0.0029110456816852,,Bild.de
105,105,bild,https://www.bild.de/politik/inland/politik-inland/corona-test-ja-oder-nein-streit-nach-laschets-rueckkehr-aus-lesbos-72256724.bild.html,Corona-Test: ja oder nein? - Streit nach Laschets Rückkehr aus Lesbos,de,281,0,False,-0.8127119541168213,,Bild.de
106,106,bild,https://www.bild.de/politik/ausland/politik-ausland/behoerden-irrsinn-aerzte-ohne-grenzen-mussten-corona-klinik-abreissen-72213702.bild.html,Behörden-Irrsinn: Ärzte ohne Grenzen mussten Corona-Klinik abreißen,de,401,0,False,-0.0223914682865142,Julian Röpcke,
107,107,bild,https://www.bild.de/regional/berlin/berlin-aktuell/camp-moria-berlin-will-in-eigenregie-bis-zu-1500-fluechtlinge-holen-69731326.bild.html,Camp Moria: Berlin will in Eigenregie bis zu 1500 Flüchtlinge holen,de,331,0,False,-0.016353191807866,,Bild.de
108,108,bild,https://www.bild.de/regional/duesseldorf/duesseldorf-aktuell/nrw-ministerpraesident-laschet-spricht-in-athen-ueber-fluechtlingsfrage-72195240.bild.html,NRW-Ministerpräsident Laschet spricht in Athen über Flüchtlingsfrage,de,289,0,False,-0.0284977834671735,Peter Poensgen,
109,109,bild,https://www.bild.de/politik/inland/politik-inland/armin-laschet-bricht-moria-besuch-auf-lesbos-ab-72207726.bild.html,Armin Laschet bricht Moria-Besuch auf Lesbos ab,de,550,2,False,-0.0270067863166332,"Peter Poensgen, zzt. auf Lesbos",
110,110,bild,https://www.bild.de/politik/ausland/politik-ausland/bild-im-fluechtlingslager-auf-lesbos-bittere-kaelte-macht-den-kindern-das-leben-66659504.bild.html,BILD im Flüchtlingslager auf Lesbos: Bittere Kälte macht den Kindern das Leben zur Hölle,de,464,2,False,-0.0493305101990699,Paul Ronzheimer und Giorgos Moutafis (Fotos),
111,111,bild,https://www.bild.de/politik/ausland/politik-ausland/erdogans-krieg-in-nordostsyrien-bild-im-lager-der-vertriebenen-66388668.bild.html,Erdogans Krieg in Nordostsyrien - BILD im Lager der Vertriebenen,de,786,0,False,-0.0093145417049527,Björn Stritzel und Giorgos Moutafis (Fotos),
112,112,bild,https://www.bild.de/politik/inland/politik-inland/auftritt-zu-silvester-assad-propagandist-will-in-deutschland-singen-66333002.bild.html,Auftritt zu Silvester: Assad-Propagandist will in Deutschland singen,de,615,2,False,-0.0530630834400653,Mohammad Rabie und Julian Röpcke,
113,113,bild,https://www.bild.de/regional/ruhrgebiet/ruhrgebiet-aktuell/verfolgungsjagd-in-meinerzhagen-kiffer-karre-kracht-auf-terrasse-73385586.bild.html,Verfolgungsjagd in Meinerzhagen: Kiffer-Karre kracht auf Terrasse,de,280,0,False,-0.9277603030204772,Katrin Weuster,
114,114,bild,https://www.bild.de/politik/inland/politik-ausland/shell-jugendstudie-2019-greta-thunberg-klima-whatsapp-so-tickt-unsere-jugend-64372690.bild.html,"Shell-Jugendstudie 2019: Greta Thunberg, Klima, Whatsapp – so tickt unsere Jugend",de,834,1,False,-0.0216776132583618,Leo Ginsburg,
115,115,bild,https://www.bild.de/regional/hannover/hannover-aktuell/ankunft-aus-griechenland-moria-kinder-in-hannover-gelandet-73172110.bild.html,Ankunft aus Griechenland: Moria-Flüchtlingskinder in Hannover gelandet,de,259,0,False,-0.0002174309047404,Christian Carstens,Bild.de
116,116,bild,https://www.bild.de/politik/ausland/politik-ausland/iran-olympia-medaillengewinnerin-fluechtet-und-rechnet-mit-mullah-regime-ab-67286312.bild.html,Iran: Olympia-Medaillengewinnerin flüchtet und rechnet mit Mullah-Regime ab,de,387,1,False,-0.0078674592077732,,Bild.de
117,117,bild,https://www.bild.de/politik/ausland/politik-ausland/entscheidung-ueber-eu-chefposten-schicksalstag-fuer-ursula-von-der-leyen-63310016.bild.html,"Von der Leyens Rede vor EU-Parlament: „Die Menschen wollen, dass wir liefern“",de,1334,4,False,-0.0240213945508003,Paul Ronzheimer und Sören Haberlandt,
118,118,bild,https://www.bild.de/politik/ausland/politik-ausland/trump-verhaengt-strafzoelle-gegen-mexiko-wegen-illegaler-migration-62313988.bild.html,Trump verhängt Strafzölle gegen Mexiko wegen illegaler Migration,de,472,3,False,-0.0260909311473369,,Bild.de
119,119,bild,https://www.bild.de/politik/inland/politik-inland/37-neue-sitze-das-hat-die-eu-gegnerin-europa-so-stark-gemacht-62203786.bild.html,Europawahl 2019: Das hat die EU-Gegner in Europa so stark gemacht!,de,451,1,False,-0.0527592152357101,"A. LINK, R. Schuler und F. Kain",
120,120,bild,https://www.bild.de/politik/inland/politik-inland/haushalts-ueberschuss-finanzminister-scholz-hat-11-mrd-euro-uebrig-59483526.bild.html,Haushalts-Überschuss: Finanzminister Scholz hat 11 Mrd. Euro übrig,de,382,0,False,-0.0157557539641857,Kai Weise,
121,121,bild,https://www.bild.de/politik/ausland/politik-ausland/donald-trump-us-praesident-will-auf-mexiko-mauer-verzichten-59650980.bild.html,Donald Trump: US-Präsident will auf Mexiko-Mauer verzichten,de,610,2,False,-0.0353243350982666,,Bild.de
122,122,bild,https://www.bild.de/politik/trump/politik-ausland/geschmacklos-trump-sohn-vergleicht-migranten-mit-gefaehrlichen-tieren-59453052.bild.html,Geschmacklos: Trump-Sohn vergleicht Migranten mit gefährlichen Tieren,de,250,0,False,-0.9299814701080322,,Bild.de
123,123,bild,https://www.bild.de/geld/wirtschaft/wirtschaft/palmer-und-die-kritik-an-der-bahn-kampagne-ein-pro-und-contra-61463232.bild.html,Palmer und die Kritik an der Bahn-Kampagne – ein Pro und Contra,de,743,2,False,-0.9154244661331176,,Bild.de
124,124,bild,https://www.bild.de/politik/inland/politik-inland/shell-jugendstudie-2019-krass-wie-spiessig-junge-leute-sind-65362458.bild.html,"Shell-Jugendstudie 2019: Krass, wie spießig junge Leute sind",de,725,1,False,-0.0075428914278745,Leo Ginsburg,
125,125,bild,https://www.bild.de/politik/ausland/politik-ausland/christenverfolgung-in-pakistan-ein-imam-wird-christ-und-verstossen-59534164.bild.html,Christenverfolgung in Pakistan: Ein Imam wird Christ – und verstoßen,de,818,4,False,-0.0117332115769386,Julius Böhm,
126,126,bild,https://www.bild.de/politik/inland/politik-inland/genitalverstuemmelung-in-deutschland-kinderhilfswerk-warnt-59891906.bild.html,Genitalverstümmelung in Deutschland: Kinderhilfswerk warnt,de,256,1,False,-0.0001636642409721,,Bild.de
127,127,bild,https://www.bild.de/lgbt/2019/lgbt/nach-berichten-aus-tschetschenien-proteste-gegen-lgbt-verfolgung-59732254.bild.html,Nach Berichten aus Tschetschenien: Proteste gegen LGBT-Verfolgung,de,616,4,False,-0.0251144263893365,Roman Scheck,
128,128,bild,https://www.bild.de/lgbt/2020/lgbt/hrw-studie-bestaetigt-usa-verwehren-lgbt-gefluechteten-aus-mittelamerika-asyl-73320594.bild.html,HRW-Studie bestätigt: USA verwehren LGBT-Geflüchteten aus Mittelamerika Asyl,de,369,2,False,-0.11265679448843,Marco Schenk,
129,129,bild,https://www.bild.de/politik/ausland/politik-ausland/kurz-klatsche-von-der-kanzlerin-warum-merkel-jetzt-so-gegen-den-oesi-kanzler-nag-72900888.bild.html,Flüchtlings-Krise in Moria: Warum Kanzlerin Merkel Ösi-Kanzler Kurz angreift,de,401,0,False,-0.0318149551749229,Paul Ronzheimer und Ph. Fabian,
130,130,bild,https://www.bild.de/politik/kolumnen/kolumne/kommentar-zur-lage-in-moria-werden-sie-nicht-zum-herzlos-kanzler-herr-kurz-72888128.bild.html,"Kommentar zur Lage in Moria - Werden Sie nicht zum Herzlos-Kanzler, Herr Kurz!",de,397,1,False,-0.6708124279975891,Paul Ronzheimer,
131,131,blog_campact,https://blog.campact.de/2019/07/hate-speech-campact-studie-zeigt-wie-sehr-uns-online-hass-bedroht/,Hass im Netz bedroht Meinungsvielfalt und Demokratie,de,477,3,False,-0.0244775488972663,,Campact Team
132,132,blog_campact,https://blog.campact.de/2020/04/mehr-als-ein-mundschutz-solidaritaets-maske/,#LeaveNoOneBehind: Bestelle hier die Solidaritäts-Maske - Campact Blog,de,503,4,False,-0.0203434005379676,Jutta Sundermann,
133,133,cicero,https://www.cicero.de/innenpolitik/ines-geipel-ddr-nationalsozialismus-sed-diktatur-mauer-rechtsextremismus-afd/plus,Ines Geipel - „Meine Generation hat den inneren Hitler in sich konserviert“,de,1362,0,False,-0.0052537200972437,Ines Geipel,
134,134,cicero,https://www.cicero.de/aussenpolitik/doku-drama-angela-merkel-fluechtlingskrise-ungarns-botschafter-zdf,Doku-Drama über Merkel und die Flüchtlingskrise - Ungarns Botschafter beklagt ZDF-„Schmutzkampagne“,de,350,1,False,-0.7052668333053589,,Fundstück
135,135,cicero,https://www.cicero.de/innenpolitik/mordfall-walter-luebcke-afd-internet-hetzkampagne-nsu-verfassungsschutz-stephan-e,Mordfall Walter Lübcke - „Die Sprache der AfD kann das Gefühl auslösen: Wir müssen uns wehren“,de,1215,0,False,-0.0375096127390861,Daniel Köhler,
136,136,cicero,https://www.cicero.de/innenpolitik/mordfall-walter-luebcke-stephan-e-einsame-woelfe,Mordfall Walter Lübcke - Einsame Wölfe handeln nicht allein,de,1035,4,False,-0.0179881695657968,Florian Hartleb,
137,137,cicero,https://www.cicero.de/innenpolitik/extremismus-identitaere-bewegung-rechtsextremismus-linksextremismus-verfassungsschutz,Extremismus - Der kurze Weg zwischen Identitätspolitik und Identitärer Bewegung,de,667,3,False,-0.6079911589622498,Chiara Thies,
138,138,cicero,https://www.cicero.de/innenpolitik/eritreer-mordanschlag-waechtersbach,"Mordversuch an Eritreer - „Wenn ich geh’, nehme ich einen oder mehrere mit“",de,233,0,False,-0.0308105871081352,,Fundstück
139,139,cicero,https://www.cicero.de/innenpolitik/jahresrueckblick-politik-2019-2020-cdu-spd-groko,Politischer Jahresrückblick - So lassen sich die 20er nicht gestalten,de,1074,5,False,-0.0625481382012367,,Gastbeitrag
140,140,cicero,https://www.cicero.de/aussenpolitik/migration-integration-stadt-gemeinde-fluechtlinge,"Migration - „Es gibt keine Flüchtlinge, nur Menschen“",de,816,5,False,-0.0077457139268517,Kay Walter,
141,141,cicero,https://www.cicero.de/innenpolitik/migration-integration-linke-diskurs-islam-kopftuch,Migration - Linke in der Diskursfalle,de,234,0,False,-0.6732406616210938,,Fundstück
142,142,cicero,https://www.cicero.de/innenpolitik/aminata-toure-carsten-linnemann-integration-deutsch-sprache-migration,Aminata Touré - „Weshalb ich Linnemanns ganzes Interview noch schlimmer finde“,de,1313,7,False,-0.0261341650038957,,Replik
143,143,cicero,https://www.cicero.de/innenpolitik/cicero-oktober-merkel-integration-migration,Cicero im Oktober - Merkels ewiges Erbe,de,419,1,False,-0.0195506941527128,Christoph Schwennicke,
144,144,cicero,https://www.cicero.de/aussenpolitik/griechenland-fluchtlinge-moria-fluechtlingspolitik-eu,Griechenland und die Flüchtlinge - Alleingelassen und ausgebuht,de,988,7,False,-0.140612319111824,Michael Lehmann,
145,145,cicero,https://www.cicero.de/innenpolitik/fluechtlinge-asylpolitik-eu-abschiebung-csu,"Flüchtlings- und Asylpolitik - „Wer abgeschoben wird, muss draußen bleiben“",de,493,2,False,-0.0143029633909463,Dieter Rulff,
146,146,cicero,https://www.cicero.de/aussenpolitik/fpoe-oesterreich-braunau-rattengedicht-heinz-christian-strache,Rassismus in der FPÖ - Von Ratten und Migranten,de,320,0,False,-0.0139926262199878,,Fundstück
147,147,cicero,https://www.cicero.de/innenpolitik/berichterstattung-flucht-migration-studie-deutschland-otto-brenner-stiftung,Berichterstattung über Flucht und Migration - Deutschland fällt aus dem Rahmen,de,321,1,False,-0.0153365964069962,,Cicero-Redaktion
148,148,cicero,https://www.cicero.de/innenpolitik/integration-bildungssystem-regierung-buergersinn-sanktionen,"Integration – „Man bekommt nicht immer, was man will“",de,855,4,False,-0.0028776365797966,,Gastbeitrag
149,149,cicero,https://www.cicero.de/innenpolitik/ibrahim-miri-clan-chef-bremen-abschiebung-asylrecht/plus,Der Fall Miri – Schluss mit der Trickserei!,de,957,5,False,-0.0159902367740869,Antje Hildebrandt,
150,150,cicero,https://www.cicero.de/innenpolitik/sachverstaendigenrat-deutscher-stiftungen-integration-migration-einwanderung-deutschland,Integration und Migration - Jeder Vierte in Deutschland hat Migrationsgeschichte,de,667,4,False,-9.864613275567535e-06,,Cicero-Redaktion
151,151,cicero,https://www.cicero.de/innenpolitik/sandra-maischberger-nur-eine-frau-hatan-sueruecue-ehrenmord-islam,Sandra Maischberger über ihren Film „Nur eine Frau“ - „Man sollte den Begriff Ehre nicht mit einem Mord in Verbindung bringen“,de,1474,0,False,-0.8973633646965027,Sandra Maischberger,
152,152,cicero,https://www.cicero.de/innenpolitik/juden-deuschland-recht-sicherheit,Juden in Deutschland - Das Recht auf Sicherheit,de,1332,8,False,-0.0601049736142158,Sonja Margolina,
153,153,cicero,https://www.cicero.de/innenpolitik/fluechtlingskrise-2015-cdu-kanzlerin-parteivorsitz-kandidaten-jens-spahn,Flüchtlingskrise 2015 - „Die übergroße Mehrheit ist in Sorge“,de,572,2,False,-0.028430987149477,Christoph Schwennicke,
154,154,cicero,https://www.cicero.de/innenpolitik/ministerprasidentenwahl-thueringen-cdu-mike-mohring-mario-voigt-bodo-ramelow,Ministerpräsidentenwahl in Thüringen - Die CDU auf oder neben der Spur?,de,698,2,False,-0.1083046048879623,Florian Hartleb,
155,155,cicero,https://www.cicero.de/innenpolitik/hanau-terroranschlag-integrationsgipfel-rechtsextremismus-migranten-ahmad-mansour,Anschlag von Hanau  - Der Kampf gegen Extremisten braucht Demokraten,de,745,4,False,-0.0294362027198076,Ahmad Mansour,
156,156,cicero,https://www.cicero.de/innenpolitik/fluechtlingskrise-griechenland-lesbos-kinder-madchen-integration-europa,Flüchtlingskrise in Griechenland - „87 Prozent der Kinder wollen gar nicht nach Europa“,de,943,0,False,-0.0174782797694206,Chris Melzer,
157,157,cicero,https://www.cicero.de/aussenpolitik/budapester-demografie-konferenz-viktor-orban-kinder-familie,Budapester Demografie-Konferenz - Der Westen soll wieder mehr Kinder bekommen,de,885,4,False,-0.0070515009574592,Boris Kálnoky,
158,158,cicero,https://www.cicero.de/innenpolitik/fluechtlingspolitik-lesbos-jugendliche-saisonarbeiter-spargel-gruene-erik-marquardt/plus,Flüchtlingspolitik in der Coronakrise - Die Würde der Spargelstecher ist unantastbar,de,748,4,False,-0.8120442628860474,Antje Hildebrandt,
159,159,cicero,https://www.cicero.de/innenpolitik/jahrestag-ermordung-walter-luebcke-gefahr-terror,Ein Jahr nach dem Mord an Walter Lübcke - Die Terrorgefahr steigt,de,949,7,False,-0.0166286099702119,Florian Hartleb,
160,160,cicero,https://www.cicero.de/aussenpolitik/erdogan-tuerkei-idlib-fluechtlinge-abkommen-eu-syrien,Was will Erdogan in Syrien? - Der starke Mann vom Bosporus,de,1176,6,False,-0.0128606036305427,Seyran Ateş,
161,161,cicero,https://www.cicero.de/innenpolitik/krawalle-stuttgart-angst-m-wort-migrationshintergrund-medien,Krawalle in Stuttgart - Die Angst vor dem M-Wort,de,1062,5,False,-0.4954288601875305,Horst Kläuser,
162,162,cicero,https://www.cicero.de/innenpolitik/oeffentlicher-dienst-gewerkschaften-beamte-tarif-vertraege,Öffentlicher Dienst - Immer höhere Löhne auf Steuerzahlerkosten,de,794,3,False,-0.664267361164093,Wolfgang Bok,
163,163,cicero,https://www.cicero.de/innenpolitik/gruene-kanzler-koalition-rot-rot-gruen,Die Grünen - Was sie wirklich wollen,de,731,4,False,-0.8364537358283997,Wolfgang Bok,
164,164,cicero,https://www.cicero.de/wirtschaft/schwarzbuch-bund-der-steuerzahler-verschwendung-meseberg-bundesregierung-bundesrechnungshof,Schwarzbuch Bund der Steuerzahler - Die Verschwendung ist viel schlimmer,de,1024,5,False,-0.2377035319805145,Wolfgang Bok,
165,165,cicero,https://www.cicero.de/aussenpolitik/coronakrise-eu-europa-trugbilder-anleihen,EU in der Coronakrise - Europäische Trugbilder,de,804,4,False,-0.0232799872756004,Wolfgang Bok,
166,166,cicero,https://www.cicero.de/innenpolitik/randale-frankfurt-opernplatz-corona-krise-migration-stuttgart-krawalle,Randale auf Frankfurter Opernplatz - Zu lange weggesehen?,de,456,3,False,-0.0405954383313655,,Fundstück
167,167,cicero,https://www.cicero.de/innenpolitik/mdr-sendung-verpasst-tv-duell-bodo-ramelow-mike-mohring-bjoern-hoecke,MDR-TV-Debatte zur Landtagswahl in Thüringen - Wandern oder Wahlkampf?,de,1460,8,False,-0.0514561831951141,Jannik Wilk,
168,168,cicero,https://www.cicero.de/innenpolitik/unterricht-politik-schulen-kontroversitaetsgebot-ueberwaeltigungsverbot,Politische Diskussionen im Klassenzimmer - Lasst mir meine Meinung!,de,1002,5,False,-0.0111929364502429,Junge Stimmen,
169,169,cicero,https://www.cicero.de/aussenpolitik/essex-39-leichen-grays-grossbritannien-brexit-menschenschmuggel,Todesfund in Essex - Zieht das Brexit-Chaos Menschenschmuggler an?,de,748,4,False,-0.0485498420894146,Tessa Szyszkowitz,
170,170,cicero,https://www.cicero.de/innenpolitik/antisemitismus-muslime-al-quds-tag-berlin-afd-george-soros,Antisemitismus - „Auch ohne Geflüchtete haben wir ein Problem mit Judenhass“,de,1315,0,False,-0.0148877017199993,Sina Arnold,
171,171,cicero,https://www.cicero.de/aussenpolitik/attentat-reading-grossbritannien-messerattacke-saadallah-islamistisch-terror-anschlag-mord-opfer-mifive-forebury-gardens-libyen-auslieferung-asyl-,Messerattacke in Reading - Ein islamistisch motiviertes Attentat?,de,684,4,False,-0.0324383601546287,Tessa Szyszkowitz,
172,172,cicero,https://www.cicero.de/innenpolitik/cdu-werkstattgespraech-annegret-kramp-karrenbauer-fluechtlingspolitik-thomas-de-maiziere-grosse-koalition,CDU-Werkstattgespräch - Szenen einer Abnabelung,de,720,2,False,-0.0334005579352378,Christoph Seils,
173,173,cicero,https://www.cicero.de/kultur/angela-merkel-fluechtlingskrise-willkommenskultur-,Rhetorik von Angela Merkel - Der verhängnisvollste Satz der Kanzlerin,de,938,3,False,-0.0075231166556477,Alexander Kissler,
174,174,cicero,https://www.cicero.de/innenpolitik/fluchtlingscamp-moria-lesbos-brand-EU-flucht-griechenland,"Flüchtlingscamp Moria - „Wir werden nur von Pontius zu Pilatus geschickt""",de,915,0,False,-0.9726064801216124,Marie Von Manteuffel,
